year,i,j,c_ij,a,a_hat,p_i,p_ij,lambda_i,ue_ij,r
1981,5,14,38,0.0064941316359501,0.0064787504627575,0.481399399931383,0.480259218616891,0.409623584878728,1.17244034851918,0.269957362316928
1981,5,15,5.42857142857143,0.0374135095904265,0.0410585899512589,0.481399399931383,0.528300626723947,0.409623584878728,1.28972218941044,0.269957362316928
1981,5,16,38,0.0313620928505783,0.02772711128921,0.481399399931383,0.425603444261541,0.409623584878728,1.03901108230266,0.269957362316928
1981,5,17,38,0.0535737705481859,0.0459825561008275,0.481399399931383,0.413186801820113,0.409623584878728,1.0086987592339,0.269957362316928
1981,5,18,38,0.0435969996242865,0.0407312467372445,0.481399399931383,0.449755669122781,0.409623584878728,1.09797307998253,0.269957362316928
1981,6,1,19,0.0676758342634865,0.066552854073993,0.409892248209711,0.403090693717242,0.346726885978707,1.16255966877052,0.269957362316928
1981,6,2,38,0.0693807278854038,0.0715423471289244,0.409892248209711,0.422662811426683,0.346726885978707,1.21900789502848,0.269957362316928
1981,6,3,38,0.015381896042736,0.0130011357455989,0.409892248209711,0.346450447021438,0.346726885978707,0.99920271842638,0.269957362316928
1981,6,4,38,0.0675564237436175,0.0712202650638967,0.409892248209711,0.432122260881079,0.346726885978707,1.24629002928724,0.269957362316928
1981,6,5,38,0.0880799397552097,0.0923284620294239,0.409892248209711,0.429663337420109,0.346726885978707,1.23919821275843,0.269957362316928
1981,6,6,38,0.249517752615201,0.24078280932738,0.409892248209711,0.395543026542303,0.346726885978707,1.14079133328759,0.269957362316928
1981,6,7,38,0.0991398484161923,0.106527732182215,0.409892248209711,0.440437345208996,0.346726885978707,1.27027168362145,0.269957362316928
1981,6,8,38,0.0661678716806708,0.0724611708123726,0.409892248209711,0.448877551261298,0.346726885978707,1.29461420332101,0.269957362316928
1981,6,9,12.6666666666667,0.0861161362575253,0.0674754950932765,0.409892248209711,0.321167246753126,0.346726885978707,0.926283076798518,0.269957362316928
1981,6,10,38,0.0872961662141051,0.0772116523927916,0.409892248209711,0.362541210683252,0.346726885978707,1.04561032139145,0.269957362316928
1981,6,11,38,0.0383649709339928,0.0481459625875142,0.409892248209711,0.51439259216879,0.346726885978707,1.48356707532735,0.269957362316928
1981,6,12,19,0.0479539217912126,0.0488657118540423,0.409892248209711,0.41768588978872,0.346726885978707,1.20465388373248,0.269957362316928
1981,6,13,19,0.0513184084807975,0.0401161310876684,0.409892248209711,0.320417013071493,0.346726885978707,0.924119317044163,0.269957362316928
1981,6,14,19,0.157658556802204,0.104277169131548,0.409892248209711,0.271107411860294,0.346726885978707,0.781904786803706,0.269957362316928
1981,6,15,38,0.0192541593221771,0.0146811432718418,0.409892248209711,0.31253957762014,0.346726885978707,0.901399892131045,0.269957362316928
1981,6,16,12.6666666666667,0.0186507673720809,0.0153807569660794,0.409892248209711,0.338026469700698,0.346726885978707,0.974907004244995,0.269957362316928
1981,6,17,38,0.0762620635217351,0.0564970089819546,0.409892248209711,0.303659315776809,0.346726885978707,0.875788201193768,0.269957362316928
1981,6,18,38,0.0655306516599591,0.0520400486090275,0.409892248209711,0.325508933315409,0.346726885978707,0.938804997474003,0.269957362316928
1981,7,1,38,0.0005133317387716,-0.0003121907556432,0.39566589138488,-0.240630423338476,0.364322851137265,-0.660486770421695,0.269957362316928
1981,7,2,38,0.0154056376238171,0.0093070071584271,0.39566589138488,0.23903361700339,0.364322851137265,0.656103827298306,0.269957362316928
1981,7,3,12.6666666666667,0.0083671671322626,0.0104497397540066,0.39566589138488,0.494146409310577,0.364322851137265,1.35634206794346,0.269957362316928
1981,7,4,38,0.0004216883299688,0.0009379615899517,0.39566589138488,0.880079865147032,0.364322851137265,2.41565924948102,0.269957362316928
1981,7,5,12.6666666666667,0.0046216375418525,0.0061241872298878,0.39566589138488,0.524301608981259,0.364322851137265,1.43911260944683,0.269957362316928
1981,7,6,12.6666666666667,0.0065058915466006,0.0094723839285496,0.39566589138488,0.576077729513906,0.364322851137265,1.58122864847931,0.269957362316928
1981,7,7,38,0.0605485978332542,0.0511221776141665,0.39566589138488,0.334067223669649,0.364322851137265,0.916953802449749,0.269957362316928
1981,7,8,38,0.0188589747604434,0.0186389711054613,0.39566589138488,0.391050161030385,0.364322851137265,1.07336160718354,0.269957362316928
1981,7,9,12.6666666666667,0.0150443064858589,0.0180371994967914,0.39566589138488,0.474379103064214,0.364322851137265,1.30208440558532,0.269957362316928
1981,7,10,38,0.0130868771439882,0.0118543063222381,0.39566589138488,0.358400604371257,0.364322851137265,0.983744509169487,0.269957362316928
1981,7,11,38,0.0030218340619786,-0.0006567525966516,0.39566589138488,-0.0859923464504684,0.364322851137265,-0.236033359373523,0.269957362316928
1981,7,12,12.6666666666667,0.209163989101744,0.239568688978139,0.39566589138488,0.453181062760922,0.364322851137265,1.24389963831881,0.269957362316928
1981,7,13,38,0.0276634047167658,0.0271339440653098,0.39566589138488,0.38809308815417,0.364322851137265,1.06524497967312,0.269957362316928
1981,7,14,38,0.0025589896824613,0.0009543983143876,0.39566589138488,0.147567167771927,0.364322851137265,0.405045050869808,0.269957362316928
1981,7,15,38,0.0052689060920109,0.0029241833230178,0.39566589138488,0.219590097236496,0.364322851137265,0.602734899968604,0.269957362316928
1981,7,16,38,0.0373825304542201,0.037171876570131,0.39566589138488,0.393436278894525,0.364322851137265,1.07991106697365,0.269957362316928
1981,7,17,38,0.0124478898263926,0.0098405723087181,0.39566589138488,0.312790269561268,0.364322851137265,0.858552431133175,0.269957362316928
1981,7,18,38,0.0099831853204808,0.0061957432350456,0.39566589138488,0.245557323758876,0.364322851137265,0.674010216466926,0.269957362316928
1981,8,1,38,0.0017891215129142,0.0005304822904782,0.400073371131047,0.118623490212937,0.318678698143923,0.372235392273895,0.269957362316928
1981,8,2,19,0.0475012420335501,0.0432736513344439,0.400073371131047,0.364467008216177,0.318678698143923,1.14368174069663,0.269957362316928
1981,8,3,38,0.0051834659501534,0.0037116497926738,0.400073371131047,0.286474775621689,0.318678698143923,0.898945481107464,0.269957362316928
1981,8,4,12.6666666666667,0.0030022259906853,0.0040685925536053,0.400073371131047,0.542176219821478,0.318678698143923,1.70132557644822,0.269957362316928
1981,8,5,38,0.0561542522834436,0.0488179187264171,0.400073371131047,0.347805349057022,0.318678698143923,1.09139817340394,0.269957362316928
1981,8,6,38,0.0151080544259094,0.0116466394782451,0.400073371131047,0.308412333385474,0.318678698143923,0.967784590503718,0.269957362316928
1981,8,7,38,0.0537241380017238,0.0513513700135869,0.400073371131047,0.38240382214926,0.318678698143923,1.19996668863181,0.269957362316928
1981,8,8,38,0.286788310198653,0.269650250896449,0.400073371131047,0.376165558588314,0.318678698143923,1.18039128683282,0.269957362316928
1981,8,9,38,0.150510536737038,0.132359955833734,0.400073371131047,0.351827153640916,0.318678698143923,1.1040184225995,0.269957362316928
1981,8,10,19,0.092404386460372,0.0704006114111158,0.400073371131047,0.304805983956301,0.318678698143923,0.956468021651837,0.269957362316928
1981,8,11,38,0.007728061607179,0.0045812834124475,0.400073371131047,0.237168075526467,0.318678698143923,0.744223184379134,0.269957362316928
1981,8,12,38,0.192954399211089,0.184446144029862,0.400073371131047,0.382432279004028,0.318678698143923,1.20005598501382,0.269957362316928
1981,8,13,38,0.0309192949933385,0.0286863942388435,0.400073371131047,0.371181246247723,0.318678698143923,1.1647507298404,0.269957362316928
1981,8,14,38,0.0095787950566857,0.0066111785728356,0.400073371131047,0.276126222884118,0.318678698143923,0.866472169280085,0.269957362316928
1981,8,15,38,0.006645724794031,0.006671587594155,0.400073371131047,0.40163031457261,0.318678698143923,1.26029859200449,0.269957362316928
1981,8,16,38,0.0341584511658631,0.0329640461140628,0.400073371131047,0.386084163796985,0.318678698143923,1.21151544187186,0.269957362316928
1981,8,17,3.8,0.0313068420034966,0.0322470247210776,0.400073371131047,0.412088063295136,0.318678698143923,1.29311455611955,0.269957362316928
1981,8,18,19,0.0093088563422955,0.0108841999347964,0.400073371131047,0.4677780384464,0.318678698143923,1.46786729445951,0.269957362316928
1981,9,1,38,0.0028215500373345,0.0029669413868572,0.431253845121162,0.453475878294195,0.348818368358001,1.30003440022052,0.269957362316928
1981,9,2,38,0.0792273680565652,0.0729305473859744,0.431253845121162,0.396978717815508,0.348818368358001,1.13806712554793,0.269957362316928
1981,9,3,38,0.0025046734755046,0.0011805746396145,0.431253845121162,0.203270948395265,0.348818368358001,0.5827415263483,0.269957362316928
1981,9,4,38,0.004483821880524,0.0042803162608088,0.431253845121162,0.411680681123022,0.348818368358001,1.18021503013426,0.269957362316928
1981,9,5,38,0.0141922553628745,0.0160792972199523,0.431253845121162,0.488594559191047,0.348818368358001,1.40071338986825,0.269957362316928
1981,9,6,38,0.0149197451582869,0.0139868363541963,0.431253845121162,0.404288202970901,0.348818368358001,1.15902211478717,0.269957362316928
1981,9,7,38,0.035140285347572,0.0369417528265403,0.431253845121162,0.453362082703231,0.348818368358001,1.29970816857309,0.269957362316928
1981,9,8,19,0.0415863925745716,0.0436938678675609,0.431253845121162,0.453108513615664,0.348818368358001,1.29898123125967,0.269957362316928
1981,9,9,38,0.262109034778314,0.27501076368982,0.431253845121162,0.452481347662246,0.348818368358001,1.29718325841675,0.269957362316928
1981,9,10,38,0.165920467590321,0.175662222901406,0.431253845121162,0.456574226006949,0.348818368358001,1.30891681007566,0.269957362316928
1981,9,11,38,0.0193761364252088,0.0216625270700624,0.431253845121162,0.482141944554615,0.348818368358001,1.38221489546038,0.269957362316928
1981,9,12,38,0.0695226984035685,0.0838753133955122,0.431253845121162,0.520284054605978,0.348818368358001,1.49156151682929,0.269957362316928
1981,9,13,38,0.0360206002568475,0.0513553227267427,0.431253845121162,0.614847621511688,0.348818368358001,1.76265838409248,0.269957362316928
1981,9,14,12.6666666666667,0.0457028913842945,0.0550736204085075,0.431253845121162,0.519676323456287,0.348818368358001,1.48981926009966,0.269957362316928
1981,9,15,38,0.040981591506179,0.0634415389632796,0.431253845121162,0.667602370059085,0.348818368358001,1.91389683175718,0.269957362316928
1981,9,16,38,0.0265670720508732,0.0273931564307595,0.431253845121162,0.444663379470236,0.348818368358001,1.27477053907284,0.269957362316928
1981,9,17,38,0.0880208036464357,0.120689553467264,0.431253845121162,0.591312869714083,0.348818368358001,1.69518845150725,0.269957362316928
1981,9,18,38,0.0366837272573796,0.03007300943035,0.431253845121162,0.353538255810536,0.348818368358001,1.01353107485352,0.269957362316928
1981,10,1,38,0.0013826007549878,0.0015780934907287,0.459981123378471,0.525020121711163,0.413334154786831,1.27020744748745,0.269957362316928
1981,10,2,38,0.0042716996585721,0.0042655864855331,0.459981123378471,0.459322850459811,0.413334154786831,1.11126275228017,0.269957362316928
1981,10,3,38,0.0006975520705293,-0.0001147882767413,0.459981123378471,-0.0756939054687017,0.413334154786831,-0.18313005250616,0.269957362316928
1981,10,4,38,0.0033275088853008,0.0029268036695666,0.459981123378471,0.404589284729671,0.413334154786831,0.978843098360286,0.269957362316928
1981,10,5,38,0.0062356509393084,0.0050985677591386,0.459981123378471,0.376102663265808,0.413334154786831,0.909923989852172,0.269957362316928
1981,10,6,38,0.0020714442251116,0.0022715788769052,0.459981123378471,0.504422658826532,0.413334154786831,1.22037497502881,0.269957362316928
1981,10,7,9.5,0.0091539480192843,0.0106030629242089,0.459981123378471,0.532798393092858,0.413334154786831,1.28902580859218,0.269957362316928
1981,10,8,38,0.0094398135303948,0.014428598151082,0.459981123378471,0.703073505100652,0.413334154786831,1.70098090602566,0.269957362316928
1981,10,9,19,0.0073175697582049,0.0064674706138011,0.459981123378471,0.406544043535468,0.413334154786831,0.983572344136758,0.269957362316928
1981,10,10,38,0.0444240434676134,0.0354879535429421,0.459981123378471,0.36745391600803,0.413334154786831,0.888999642910075,0.269957362316928
1981,10,11,38,0.0027826607606177,0.0043737128165414,0.459981123378471,0.722986201969133,0.413334154786831,1.74915668980222,0.269957362316928
1981,10,12,38,0.0109149343298583,0.0110665654034454,0.459981123378471,0.466371215105993,0.413334154786831,1.12831521350205,0.269957362316928
1981,10,13,38,0.0215320304177411,0.0176305580671375,0.459981123378471,0.376635354315186,0.413334154786831,0.911212755958743,0.269957362316928
1981,10,14,38,0.005292228531369,0.0047776816551768,0.459981123378471,0.415258593212045,0.413334154786831,1.00465589016278,0.269957362316928
1981,10,15,38,0.0077439933265676,0.0060549463401741,0.459981123378471,0.359654367210583,0.413334154786831,0.8701298042889,0.269957362316928
1981,10,16,38,0.0184001180283284,0.0172784616869591,0.459981123378471,0.431941045420639,0.413334154786831,1.04501658142286,0.269957362316928
1981,10,17,38,0.0064598140841431,0.0053390939291474,0.459981123378471,0.380178499158489,0.413334154786831,0.91978486354354,0.269957362316928
1981,10,18,19,0.0032664296490257,0.0050624089324545,0.459981123378471,0.712892300756025,0.413334154786831,1.72473600959419,0.269957362316928
1981,11,1,38,0.0043137821266504,0.0050679064402291,0.229228106220122,0.269301175091225,0.22769255588416,1.18274035813553,0.269957362316928
1981,11,2,38,0.0551240374735228,0.0644796442457382,0.229228106220122,0.268132513829328,0.22769255588416,1.17760772980976,0.269957362316928
1981,11,3,38,0.0050721570734485,0.0050801203419758,0.229228106220122,0.22958799352988,0.22769255588416,1.0083245481538,0.269957362316928
1981,11,4,38,0.0057681350091714,0.0067207819963816,0.229228106220122,0.267086697329255,0.22769255588416,1.17301462180932,0.269957362316928
1981,11,5,38,0.0199894789543749,0.0245049364413405,0.229228106220122,0.281008834012832,0.22769255588416,1.23415907437833,0.269957362316928
1981,11,6,38,0.0315375549042736,0.031292438841174,0.229228106220122,0.227446500413362,0.22769255588416,0.998919352150788,0.269957362316928
1981,11,7,2.11111111111111,0.0696363701276737,0.0721463066286756,0.229228106220122,0.237490282864346,0.22769255588416,1.04303051077863,0.269957362316928
1981,11,8,19,0.0441477681809246,0.0437499961520923,0.229228106220122,0.227162757672877,0.22769255588416,0.99767318606783,0.269957362316928
1981,11,9,38,0.0152097816578553,0.0163728135945599,0.229228106220122,0.246756274232095,0.22769255588416,1.08372569877793,0.269957362316928
1981,11,10,9.5,0.0167790434701035,0.0125676564472794,0.229228106220122,0.171693940251601,0.22769255588416,0.754060402128171,0.269957362316928
1981,11,11,38,0.0274245199629299,-0.0119524686925055,0.229228106220122,-0.0999048211870914,0.22769255588416,-0.438770695858492,0.269957362316928
1981,11,12,38,0.0067679346849246,0.01028860596853,0.229228106220122,0.348472284619492,0.22769255588416,1.53045093312923,0.269957362316928
1981,11,13,19,0.0191753609946692,0.0105759108026343,0.229228106220122,0.126427659198424,0.22769255588416,0.555256006097735,0.269957362316928
1981,11,14,38,0.009028183562639,0.012479123301301,0.229228106220122,0.316848431558525,0.22769255588416,1.39156254067315,0.269957362316928
1981,11,15,38,0.0129509407086206,0.0212722579734949,0.229228106220122,0.376513144488752,0.22769255588416,1.6536032239908,0.269957362316928
1981,11,16,12.6666666666667,0.0139238879798588,0.0111927650979073,0.229228106220122,0.184265799212928,0.22769255588416,0.809274587381217,0.269957362316928
1981,11,17,38,0.0204334702210765,0.0236606732158932,0.229228106220122,0.265431728164215,0.22769255588416,1.16574618407488,0.269957362316928
1981,11,18,38,0.0124477877006469,0.0146201911968652,0.229228106220122,0.269233282349388,0.22769255588416,1.18244218087816,0.269957362316928
1981,12,1,38,0,0.0005644579410489,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
1981,12,2,38,0,-0.0003164082599262,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
1981,12,3,19,0,-2.01895389179e-05,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
1981,12,4,38,0,2.75760220454e-05,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
1981,12,5,38,0,-6.40429125008e-05,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
1981,12,6,38,0,8.27767798738e-06,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
1981,12,7,38,0,-8.3544213427e-05,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
1981,12,8,38,0,-4.68036864642e-05,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
1981,12,9,38,0,-2.84929362692e-05,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
1981,12,10,38,0,0.0003803714747847,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
1981,12,11,19,0,0.0008785884472324,0.49770702266998,NaN,0.439703776731925,NaN,0.269957362316928
